customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
156,124,maida,2024-03-18,12,20,7,140
21,124,nutrella,2024-06-16,12,40,10,400
199,123,meggi,2024-03-13,7,12,1,12
163,122,Rice,2024-07-28,4,70,10,700
84,122,pasta,2024-08-09,5,15,9,135
95,121,quaker oats,2024-06-22,2,212,7,1484
153,124,Rice,2024-07-12,12,70,10,700
74,122,maida,2024-04-20,4,20,7,140
84,121,besan,2024-05-08,3,52,10,520
26,121,dantkanti,2024-05-06,1,100,9,900
85,121,dantkanti,2024-08-02,2,100,7,700
91,123,dantkanti,2024-06-13,8,100,9,900
176,121,Rice,2024-05-29,2,70,6,420
150,123,nutrella,2024-04-13,9,40,4,160
187,124,refined oil,2024-03-24,12,110,3,330
12,123,sugar,2024-06-03,8,50,8,400
129,121,meggi,2024-05-27,3,12,10,120
81,123,besan,2024-03-06,8,52,10,520
105,122,atta,2024-04-24,4,60,5,300
88,123,nutrella,2024-08-09,8,40,7,280
58,121,Rice,2024-07-05,2,70,5,350
120,123,Rice,2024-04-27,8,70,9,630
54,124,maida,2024-08-07,12,20,3,60
38,122,refined oil,2024-06-11,6,110,10,1100
48,122,nutrella,2024-05-19,4,40,6,240
47,122,dantkanti,2024-03-28,5,100,6,600
90,121,pasta,2024-06-28,2,15,8,120
90,123,pasta,2024-08-20,9,15,4,60
43,123,atta,2024-07-23,9,60,6,360
161,123,sugar,2024-06-07,8,50,9,450
49,123,nutrella,2024-04-08,8,40,7,280
110,124,nutrella,2024-05-19,12,40,9,360
14,122,dantkanti,2024-03-11,5,100,10,1000
108,124,refined oil,2024-05-11,10,110,6,660
108,123,clinic plus,2024-04-25,8,1.5,5,7.5
68,121,refined oil,2024-08-19,1,110,3,330
135,124,maida,2024-04-13,12,20,6,120
134,124,sugar,2024-08-01,10,50,1,50
113,121,nutrella,2024-04-09,2,40,9,360
81,124,refined oil,2024-08-05,12,110,6,660
193,122,pasta,2024-07-12,4,15,10,150
61,124,besan,2024-08-11,12,52,1,52
50,122,sugar,2024-06-28,4,50,8,400
187,121,meggi,2024-04-16,2,12,9,108
16,121,besan,2024-08-15,1,52,3,156
165,124,atta,2024-04-05,10,60,4,240
92,123,besan,2024-04-30,8,52,8,416
14,123,Rice,2024-06-08,9,70,9,630
160,123,maida,2024-07-28,9,20,7,140
5,122,pasta,2024-04-18,4,15,7,105
113,124,sugar,2024-07-29,11,50,10,500
199,123,Rice,2024-06-16,8,70,9,630
114,122,Rice,2024-04-13,4,70,1,70
80,122,besan,2024-05-15,5,52,9,468
195,122,meggi,2024-03-19,4,12,10,120
106,122,maida,2024-05-14,4,20,8,160
71,123,pasta,2024-05-24,9,15,6,90
100,121,meggi,2024-04-29,2,12,10,120
5,121,meggi,2024-04-18,1,12,2,24
75,121,refined oil,2024-05-12,2,110,8,880
194,122,besan,2024-06-01,4,52,10,520
87,124,maida,2024-07-24,10,20,4,80
143,123,dantkanti,2024-08-14,7,100,7,700
52,121,refined oil,2024-03-22,1,110,10,1100
109,124,besan,2024-08-08,10,52,5,260
25,123,besan,2024-04-23,8,52,9,468
80,124,nutrella,2024-03-17,11,40,2,80
1,122,sugar,2024-06-15,6,50,5,250
130,122,besan,2024-07-17,5,52,7,364
71,121,sugar,2024-07-03,2,50,5,250
188,121,atta,2024-07-17,1,60,1,60
7,122,clinic plus,2024-05-03,5,1.5,5,7.5
163,122,quaker oats,2024-04-18,4,212,1,212
49,123,pasta,2024-05-11,9,15,2,30
170,123,Rice,2024-08-08,9,70,4,280
95,124,quaker oats,2024-05-20,11,212,5,1060
16,123,nutrella,2024-03-03,9,40,8,320
81,123,meggi,2024-04-28,7,12,1,12
116,122,clinic plus,2024-03-19,5,1.5,1,1.5
159,122,pasta,2024-04-29,6,15,7,105
69,121,refined oil,2024-03-17,2,110,1,110
194,124,clinic plus,2024-06-03,10,1.5,3,4.5
129,121,Rice,2024-07-03,3,70,9,630
19,122,maida,2024-07-28,6,20,6,120
41,123,dantkanti,2024-05-23,8,100,5,500
43,124,pasta,2024-03-03,11,15,10,150
50,124,clinic plus,2024-08-01,11,1.5,1,1.5
67,124,refined oil,2024-04-23,12,110,1,110
39,124,besan,2024-04-28,12,52,4,208
14,123,dantkanti,2024-04-04,9,100,5,500
76,123,pasta,2024-07-04,8,15,7,105
115,124,sugar,2024-08-03,11,50,5,250
31,122,Rice,2024-07-30,6,70,4,280
48,124,Rice,2024-06-15,12,70,3,210
96,123,quaker oats,2024-04-18,7,212,1,212
127,122,maida,2024-03-27,6,20,9,180
158,121,clinic plus,2024-05-31,2,1.5,1,1.5
164,122,nutrella,2024-04-18,5,40,7,280
102,121,atta,2024-08-19,1,60,6,360
190,122,quaker oats,2024-06-30,4,212,3,636
168,122,quaker oats,2024-03-11,5,212,8,1696
79,123,Rice,2024-07-19,9,70,8,560
162,124,besan,2024-07-19,11,52,6,312
7,123,nutrella,2024-05-23,9,40,10,400
61,123,pasta,2024-07-23,7,15,7,105
113,124,quaker oats,2024-03-19,11,212,6,1272
103,123,maida,2024-05-08,9,20,6,120
17,122,nutrella,2024-04-22,4,40,3,120
152,123,sugar,2024-08-10,9,50,8,400
163,123,dantkanti,2024-08-19,8,100,9,900
90,123,dantkanti,2024-04-14,9,100,3,300
173,123,quaker oats,2024-04-12,9,212,9,1908
106,123,sugar,2024-08-20,9,50,4,200
172,122,nutrella,2024-05-25,6,40,5,200
104,123,dantkanti,2024-03-11,7,100,6,600
119,124,Rice,2024-06-24,12,70,4,280
107,124,sugar,2024-08-01,11,50,9,450
95,121,nutrella,2024-03-22,2,40,10,400
88,124,quaker oats,2024-03-31,11,212,9,1908
78,122,sugar,2024-06-06,4,50,7,350
161,121,atta,2024-05-11,2,60,10,600
196,123,quaker oats,2024-07-11,7,212,4,848
113,123,Rice,2024-03-28,9,70,10,700
34,122,Rice,2024-05-12,5,70,8,560
33,121,quaker oats,2024-03-07,3,212,6,1272
37,124,besan,2024-06-11,11,52,7,364
125,121,maida,2024-06-14,2,20,8,160
45,123,dantkanti,2024-03-05,8,100,7,700
19,123,dantkanti,2024-07-16,8,100,3,300
197,121,meggi,2024-05-21,2,12,7,84
169,124,meggi,2024-06-13,12,12,9,108
66,121,atta,2024-06-27,1,60,9,540
77,121,pasta,2024-04-13,1,15,10,150
162,124,maida,2024-05-22,10,20,6,120
132,123,dantkanti,2024-06-30,8,100,8,800
167,121,besan,2024-04-09,3,52,7,364
173,122,meggi,2024-04-18,6,12,4,48
79,124,quaker oats,2024-06-26,11,212,1,212
38,124,atta,2024-04-30,11,60,4,240
20,121,nutrella,2024-05-04,3,40,10,400
98,123,maida,2024-06-24,7,20,8,160
95,124,sugar,2024-07-27,11,50,7,350
126,122,clinic plus,2024-05-07,4,1.5,7,10.5
146,124,atta,2024-08-17,10,60,3,180
70,122,nutrella,2024-06-24,4,40,6,240
90,123,meggi,2024-07-16,8,12,1,12
93,124,nutrella,2024-03-23,10,40,10,400
38,121,clinic plus,2024-05-27,1,1.5,4,6.0
170,121,sugar,2024-05-09,2,50,8,400
100,122,Rice,2024-05-16,6,70,1,70
101,122,refined oil,2024-06-05,6,110,10,1100
190,122,sugar,2024-08-15,6,50,6,300
183,122,atta,2024-04-27,4,60,10,600
181,122,sugar,2024-03-22,6,50,10,500
101,121,pasta,2024-08-05,3,15,3,45
66,122,maida,2024-04-22,6,20,10,200
149,124,nutrella,2024-05-14,11,40,10,400
104,123,quaker oats,2024-07-01,7,212,1,212
16,124,quaker oats,2024-04-28,10,212,7,1484
47,122,Rice,2024-07-24,5,70,4,280
143,124,atta,2024-08-17,10,60,7,420
157,123,pasta,2024-07-31,7,15,7,105
135,121,meggi,2024-05-24,2,12,3,36
179,121,meggi,2024-05-05,3,12,5,60
80,122,nutrella,2024-05-23,4,40,2,80
129,122,sugar,2024-03-10,4,50,2,100
163,122,quaker oats,2024-05-09,5,212,1,212
10,123,dantkanti,2024-05-24,8,100,4,400
8,123,meggi,2024-08-03,8,12,2,24
190,122,meggi,2024-07-11,4,12,9,108
33,124,besan,2024-06-06,11,52,6,312
92,122,meggi,2024-03-31,4,12,1,12
37,123,clinic plus,2024-08-10,7,1.5,9,13.5
75,123,atta,2024-05-20,8,60,1,60
152,122,sugar,2024-07-09,4,50,6,300
194,123,quaker oats,2024-03-27,8,212,8,1696
102,122,Rice,2024-04-14,4,70,9,630
177,124,clinic plus,2024-04-24,11,1.5,1,1.5
137,123,besan,2024-07-24,9,52,10,520
120,122,maida,2024-05-22,5,20,4,80
152,124,refined oil,2024-05-26,10,110,4,440
127,124,besan,2024-05-26,12,52,9,468
155,121,maida,2024-06-04,2,20,4,80
92,124,pasta,2024-04-25,11,15,4,60
134,124,quaker oats,2024-04-10,11,212,9,1908
32,123,meggi,2024-05-09,8,12,3,36
138,122,dantkanti,2024-07-31,4,100,3,300
158,123,quaker oats,2024-08-02,7,212,4,848
48,124,refined oil,2024-04-15,10,110,9,990
35,121,nutrella,2024-04-18,2,40,2,80
136,122,pasta,2024-07-21,4,15,5,75
70,122,pasta,2024-06-01,6,15,3,45
100,124,clinic plus,2024-03-12,10,1.5,5,7.5
69,124,sugar,2024-04-22,12,50,5,250
181,121,pasta,2024-05-10,2,15,3,45
152,122,meggi,2024-05-03,5,12,10,120
146,123,nutrella,2024-07-02,8,40,5,200
189,124,Rice,2024-06-20,11,70,7,490
186,123,dantkanti,2024-05-09,9,100,2,200
84,124,Rice,2024-03-18,12,70,4,280
20,122,pasta,2024-05-03,6,15,9,135
19,121,pasta,2024-07-16,2,15,7,105
151,121,refined oil,2024-06-20,2,110,4,440
79,121,meggi,2024-04-12,1,12,8,96
2,123,quaker oats,2024-03-28,9,212,7,1484
31,122,pasta,2024-05-16,6,15,6,90
143,123,Rice,2024-07-04,9,70,3,210
164,121,sugar,2024-03-15,2,50,4,200
143,121,nutrella,2024-05-15,3,40,6,240
88,123,meggi,2024-04-11,8,12,5,60
7,122,sugar,2024-04-16,6,50,10,500
89,123,meggi,2024-04-25,8,12,6,72
10,124,meggi,2024-06-17,12,12,2,24
102,121,Rice,2024-05-18,3,70,9,630
159,121,sugar,2024-03-19,3,50,8,400
80,122,dantkanti,2024-03-18,5,100,4,400
134,124,besan,2024-03-09,12,52,5,260
43,121,atta,2024-07-31,1,60,10,600
49,123,sugar,2024-05-25,9,50,7,350
3,123,meggi,2024-03-31,8,12,5,60
170,124,atta,2024-07-20,11,60,9,540
165,123,clinic plus,2024-08-04,9,1.5,3,4.5
161,124,Rice,2024-04-13,12,70,8,560
76,121,quaker oats,2024-03-11,3,212,3,636
148,122,clinic plus,2024-08-01,6,1.5,10,15.0
86,124,quaker oats,2024-06-13,12,212,6,1272
150,123,refined oil,2024-06-15,7,110,4,440
196,122,Rice,2024-07-19,5,70,4,280
67,121,clinic plus,2024-03-31,3,1.5,1,1.5
8,124,refined oil,2024-07-28,11,110,10,1100
27,121,besan,2024-05-31,1,52,10,520
184,124,Rice,2024-07-05,10,70,8,560
179,123,maida,2024-05-07,7,20,2,40
125,122,dantkanti,2024-06-09,6,100,5,500
197,124,clinic plus,2024-05-02,11,1.5,1,1.5
34,122,maida,2024-03-04,6,20,8,160
108,121,clinic plus,2024-06-15,3,1.5,10,15.0
28,123,pasta,2024-05-26,7,15,2,30
38,124,sugar,2024-08-01,10,50,2,100
143,122,sugar,2024-07-14,6,50,10,500
38,123,atta,2024-03-14,8,60,6,360
45,121,maida,2024-08-15,1,20,7,140
29,122,atta,2024-05-29,6,60,2,120
112,123,sugar,2024-04-19,9,50,10,500
113,123,meggi,2024-07-01,7,12,1,12
101,122,atta,2024-04-09,4,60,10,600
135,123,nutrella,2024-04-02,7,40,8,320
85,121,quaker oats,2024-06-02,3,212,5,1060
28,122,atta,2024-07-01,6,60,10,600
34,122,atta,2024-07-27,4,60,10,600
176,123,atta,2024-04-16,8,60,3,180
183,124,sugar,2024-07-15,12,50,10,500
63,124,refined oil,2024-03-25,12,110,2,220
50,121,pasta,2024-05-17,2,15,1,15
185,123,dantkanti,2024-07-28,8,100,4,400
152,121,quaker oats,2024-06-05,3,212,3,636
3,122,maida,2024-05-10,6,20,2,40
172,122,maida,2024-06-27,5,20,8,160
142,124,besan,2024-06-07,11,52,3,156
47,123,meggi,2024-07-23,9,12,3,36
166,124,Rice,2024-05-30,11,70,2,140
176,121,Rice,2024-03-29,1,70,3,210
76,121,maida,2024-07-12,3,20,8,160
194,124,nutrella,2024-04-09,11,40,2,80
39,122,meggi,2024-04-20,4,12,5,60
15,122,pasta,2024-06-25,4,15,1,15
114,124,quaker oats,2024-04-17,11,212,4,848
71,123,nutrella,2024-08-10,8,40,7,280
139,122,maida,2024-04-29,4,20,8,160
125,124,besan,2024-07-11,11,52,5,260
29,124,refined oil,2024-03-14,12,110,4,440
158,123,sugar,2024-05-25,9,50,3,150
31,121,pasta,2024-04-19,3,15,2,30
157,123,maida,2024-05-20,9,20,2,40
56,121,besan,2024-07-24,3,52,1,52
172,124,clinic plus,2024-06-28,10,1.5,4,6.0
38,123,sugar,2024-05-26,7,50,4,200
139,124,dantkanti,2024-07-02,10,100,7,700
137,122,refined oil,2024-05-31,5,110,6,660
110,124,besan,2024-04-11,12,52,5,260
67,122,clinic plus,2024-07-25,5,1.5,4,6.0
5,123,quaker oats,2024-03-29,7,212,8,1696
33,121,dantkanti,2024-04-28,1,100,1,100
175,121,dantkanti,2024-07-20,2,100,5,500
131,123,Rice,2024-06-30,8,70,1,70
85,123,sugar,2024-07-11,9,50,7,350
184,121,refined oil,2024-06-18,3,110,8,880
121,122,clinic plus,2024-06-13,4,1.5,4,6.0
160,123,meggi,2024-04-12,7,12,8,96
124,123,Rice,2024-05-16,7,70,9,630
1,122,maida,2024-04-28,5,20,9,180
114,123,refined oil,2024-08-05,9,110,6,660
167,121,refined oil,2024-04-09,3,110,4,440
92,122,nutrella,2024-08-20,4,40,1,40
161,122,sugar,2024-04-15,5,50,9,450
99,123,nutrella,2024-06-03,9,40,1,40
94,121,clinic plus,2024-07-18,2,1.5,1,1.5
46,121,pasta,2024-03-12,3,15,1,15
158,122,quaker oats,2024-06-20,4,212,4,848
169,124,besan,2024-06-03,12,52,8,416
119,121,besan,2024-07-21,3,52,5,260
171,124,maida,2024-06-25,12,20,10,200
113,122,pasta,2024-04-19,5,15,6,90
77,121,maida,2024-06-28,3,20,1,20
30,123,refined oil,2024-06-27,7,110,5,550
69,123,quaker oats,2024-06-28,9,212,5,1060
64,122,quaker oats,2024-04-27,4,212,6,1272
69,124,quaker oats,2024-07-07,11,212,2,424
88,122,maida,2024-04-27,5,20,5,100
138,121,nutrella,2024-04-06,1,40,1,40
65,124,meggi,2024-04-05,12,12,3,36
22,124,atta,2024-03-16,11,60,8,480
194,121,sugar,2024-06-08,3,50,9,450
109,124,clinic plus,2024-06-05,12,1.5,8,12.0
166,121,besan,2024-03-27,3,52,6,312
108,124,quaker oats,2024-03-25,10,212,7,1484
195,121,nutrella,2024-04-07,2,40,7,280
80,123,Rice,2024-05-03,9,70,2,140
7,124,clinic plus,2024-03-05,12,1.5,2,3.0
105,123,sugar,2024-07-17,7,50,9,450
176,123,clinic plus,2024-05-06,7,1.5,1,1.5
183,121,refined oil,2024-05-30,1,110,5,550
49,123,quaker oats,2024-06-03,9,212,5,1060
96,121,clinic plus,2024-05-22,2,1.5,8,12.0
66,123,Rice,2024-06-09,7,70,9,630
33,124,pasta,2024-08-19,11,15,9,135
99,122,clinic plus,2024-06-07,4,1.5,2,3.0
85,123,pasta,2024-08-10,8,15,7,105
24,124,atta,2024-04-24,11,60,5,300
22,123,maida,2024-07-17,9,20,2,40
79,123,nutrella,2024-04-13,8,40,5,200
117,123,meggi,2024-07-09,8,12,8,96
171,121,quaker oats,2024-03-20,1,212,8,1696
135,124,dantkanti,2024-06-15,12,100,10,1000
24,123,meggi,2024-04-30,9,12,2,24
59,121,meggi,2024-07-25,3,12,8,96
57,124,meggi,2024-04-07,12,12,10,120
165,124,maida,2024-07-08,10,20,1,20
182,124,besan,2024-07-05,12,52,9,468
68,124,quaker oats,2024-03-27,12,212,10,2120
65,124,clinic plus,2024-05-06,10,1.5,4,6.0
197,121,quaker oats,2024-08-10,3,212,8,1696
188,124,besan,2024-04-24,11,52,6,312
105,124,meggi,2024-07-31,11,12,4,48
108,124,pasta,2024-08-18,11,15,6,90
8,123,refined oil,2024-07-27,7,110,2,220
198,123,refined oil,2024-07-13,8,110,3,330
181,121,Rice,2024-07-07,2,70,10,700
45,122,dantkanti,2024-03-29,4,100,1,100
89,123,nutrella,2024-04-26,8,40,9,360
151,124,Rice,2024-05-09,12,70,8,560
4,122,atta,2024-07-04,5,60,9,540
130,124,pasta,2024-05-03,10,15,2,30
14,123,dantkanti,2024-07-16,7,100,2,200
172,124,besan,2024-05-19,11,52,10,520
40,123,pasta,2024-07-23,8,15,1,15
48,122,refined oil,2024-03-20,6,110,4,440
152,121,clinic plus,2024-08-05,1,1.5,5,7.5
76,123,Rice,2024-05-29,9,70,6,420
152,122,meggi,2024-03-13,5,12,1,12
123,122,sugar,2024-03-16,6,50,6,300
2,124,dantkanti,2024-08-08,12,100,10,1000
19,122,clinic plus,2024-04-22,6,1.5,7,10.5
77,121,sugar,2024-04-25,3,50,2,100
135,124,meggi,2024-06-22,11,12,6,72
83,121,refined oil,2024-04-16,2,110,6,660
177,122,besan,2024-05-05,6,52,8,416
30,122,dantkanti,2024-07-13,6,100,7,700
154,121,Rice,2024-06-05,1,70,6,420
177,124,refined oil,2024-06-11,12,110,4,440
18,121,nutrella,2024-06-16,2,40,2,80
17,124,clinic plus,2024-04-24,12,1.5,3,4.5
30,123,Rice,2024-07-05,8,70,8,560
189,122,besan,2024-07-11,6,52,3,156
109,123,clinic plus,2024-06-03,9,1.5,3,4.5
135,121,maida,2024-05-31,2,20,6,120
15,121,nutrella,2024-03-18,2,40,8,320
114,121,pasta,2024-05-08,2,15,10,150
103,123,meggi,2024-07-06,7,12,7,84
189,121,maida,2024-05-08,3,20,10,200
58,121,maida,2024-03-19,1,20,4,80
104,123,besan,2024-07-22,7,52,8,416
164,121,pasta,2024-07-30,1,15,1,15
114,124,atta,2024-03-25,12,60,3,180
71,122,clinic plus,2024-06-21,6,1.5,5,7.5
175,122,sugar,2024-04-11,6,50,5,250
77,122,dantkanti,2024-08-07,5,100,4,400
93,122,besan,2024-04-14,5,52,2,104
20,124,dantkanti,2024-07-27,11,100,4,400
90,123,Rice,2024-04-26,8,70,8,560
56,122,clinic plus,2024-07-28,5,1.5,1,1.5
151,124,sugar,2024-04-13,11,50,10,500
162,122,besan,2024-06-05,5,52,7,364
185,122,meggi,2024-07-14,5,12,8,96
16,124,pasta,2024-05-02,10,15,9,135
127,123,besan,2024-07-05,7,52,6,312
195,124,meggi,2024-06-01,12,12,8,96
151,123,sugar,2024-05-07,7,50,1,50
38,123,dantkanti,2024-03-23,9,100,5,500
97,121,quaker oats,2024-06-02,3,212,6,1272
29,121,meggi,2024-04-01,2,12,2,24
145,121,sugar,2024-03-28,2,50,6,300
39,124,sugar,2024-07-02,11,50,5,250
141,121,Rice,2024-07-31,1,70,5,350
149,124,maida,2024-08-19,10,20,8,160
82,122,clinic plus,2024-05-01,4,1.5,7,10.5
164,124,refined oil,2024-06-26,11,110,8,880
189,123,pasta,2024-05-12,7,15,7,105
128,124,Rice,2024-03-27,10,70,9,630
79,122,quaker oats,2024-08-15,6,212,1,212
51,121,besan,2024-05-06,1,52,6,312
25,124,pasta,2024-07-06,11,15,1,15
24,123,sugar,2024-03-19,7,50,6,300
170,124,clinic plus,2024-06-19,10,1.5,9,13.5
96,124,refined oil,2024-05-22,10,110,9,990
66,124,atta,2024-08-17,11,60,2,120
120,123,clinic plus,2024-03-07,7,1.5,2,3.0
195,123,atta,2024-08-17,7,60,5,300
98,122,dantkanti,2024-07-28,6,100,7,700
106,121,quaker oats,2024-07-29,1,212,10,2120
171,124,besan,2024-04-28,12,52,9,468
64,121,meggi,2024-06-14,3,12,10,120
50,124,meggi,2024-04-01,11,12,10,120
26,122,quaker oats,2024-03-25,6,212,4,848
184,124,atta,2024-07-13,10,60,1,60
20,124,besan,2024-07-08,12,52,7,364
183,123,dantkanti,2024-07-07,8,100,4,400
142,122,besan,2024-05-26,5,52,3,156
102,121,atta,2024-07-11,3,60,10,600
198,121,meggi,2024-08-04,3,12,1,12
1,123,clinic plus,2024-06-08,8,1.5,10,15.0
74,122,nutrella,2024-07-25,5,40,4,160
91,124,refined oil,2024-08-07,11,110,9,990
158,123,clinic plus,2024-04-21,8,1.5,1,1.5
107,123,atta,2024-04-25,9,60,8,480
140,124,besan,2024-06-04,11,52,5,260
10,122,dantkanti,2024-07-19,5,100,3,300
81,122,pasta,2024-06-22,5,15,3,45
70,122,sugar,2024-07-13,5,50,8,400
32,124,clinic plus,2024-04-18,11,1.5,5,7.5
147,123,pasta,2024-06-28,8,15,10,150
10,123,dantkanti,2024-07-28,9,100,1,100
22,121,refined oil,2024-04-18,3,110,2,220
9,124,pasta,2024-04-08,10,15,9,135
71,124,Rice,2024-04-27,11,70,7,490
66,121,quaker oats,2024-03-22,2,212,8,1696
142,121,atta,2024-07-31,2,60,1,60
69,121,maida,2024-07-24,2,20,2,40
178,122,refined oil,2024-05-20,4,110,7,770
46,124,dantkanti,2024-03-13,11,100,2,200
6,124,maida,2024-04-18,12,20,2,40
33,121,besan,2024-06-02,2,52,10,520
7,122,atta,2024-03-06,4,60,9,540
122,123,Rice,2024-04-06,8,70,3,210
144,124,atta,2024-06-12,12,60,3,180
157,121,sugar,2024-03-31,2,50,5,250
19,124,nutrella,2024-03-27,10,40,8,320
70,121,meggi,2024-08-15,3,12,8,96
71,121,meggi,2024-04-09,1,12,9,108
64,121,Rice,2024-07-21,3,70,3,210
65,124,clinic plus,2024-04-10,11,1.5,8,12.0
128,121,pasta,2024-04-22,3,15,6,90
97,122,dantkanti,2024-06-03,4,100,5,500
53,121,Rice,2024-07-15,3,70,4,280
19,124,maida,2024-06-19,10,20,8,160
83,123,Rice,2024-07-19,9,70,3,210
168,121,quaker oats,2024-06-29,1,212,5,1060
78,124,clinic plus,2024-06-10,11,1.5,4,6.0
54,123,dantkanti,2024-05-23,7,100,5,500
87,121,meggi,2024-04-22,2,12,5,60
144,123,pasta,2024-07-02,9,15,2,30
45,124,atta,2024-05-03,10,60,9,540
165,121,maida,2024-06-27,2,20,4,80
181,121,atta,2024-08-15,2,60,9,540
75,123,nutrella,2024-03-20,9,40,6,240
113,122,nutrella,2024-03-27,5,40,6,240
103,122,maida,2024-07-06,6,20,6,120
96,124,atta,2024-03-09,11,60,2,120
67,121,Rice,2024-08-18,1,70,1,70
65,123,meggi,2024-05-03,8,12,10,120
121,124,refined oil,2024-08-07,10,110,10,1100
29,122,maida,2024-03-07,5,20,6,120
118,123,refined oil,2024-04-21,7,110,6,660
98,122,pasta,2024-05-03,4,15,3,45
97,123,pasta,2024-06-11,9,15,10,150
135,122,clinic plus,2024-08-06,4,1.5,5,7.5
124,124,clinic plus,2024-05-02,11,1.5,4,6.0
126,124,maida,2024-05-24,12,20,10,200
96,121,dantkanti,2024-05-31,2,100,4,400
125,124,atta,2024-05-22,11,60,9,540
116,124,besan,2024-08-01,12,52,5,260
45,123,meggi,2024-06-18,8,12,9,108
98,123,quaker oats,2024-03-09,7,212,3,636
31,122,nutrella,2024-05-28,6,40,6,240
74,124,clinic plus,2024-05-24,10,1.5,8,12.0
11,123,meggi,2024-03-03,7,12,3,36
171,122,sugar,2024-08-03,5,50,4,200
154,123,quaker oats,2024-04-19,9,212,8,1696
181,124,nutrella,2024-06-12,12,40,6,240
72,124,quaker oats,2024-03-04,10,212,5,1060
199,121,clinic plus,2024-08-13,1,1.5,5,7.5
81,121,meggi,2024-07-20,3,12,5,60
8,122,pasta,2024-07-02,5,15,5,75
178,122,clinic plus,2024-04-06,5,1.5,3,4.5
114,123,sugar,2024-08-12,8,50,7,350
191,124,besan,2024-06-06,10,52,2,104
168,124,sugar,2024-06-17,11,50,10,500
74,124,clinic plus,2024-06-26,11,1.5,5,7.5
6,122,meggi,2024-06-29,4,12,8,96
22,122,clinic plus,2024-06-03,4,1.5,8,12.0
47,121,refined oil,2024-04-17,1,110,7,770
44,123,atta,2024-05-10,8,60,8,480
184,124,dantkanti,2024-03-28,12,100,6,600
88,123,sugar,2024-08-20,7,50,3,150
12,121,quaker oats,2024-08-07,3,212,5,1060
174,123,atta,2024-05-20,7,60,9,540
96,124,meggi,2024-07-24,11,12,8,96
175,123,atta,2024-07-07,7,60,3,180
73,124,clinic plus,2024-07-01,11,1.5,8,12.0
29,124,Rice,2024-07-31,12,70,2,140
49,124,meggi,2024-03-03,10,12,8,96
133,124,atta,2024-03-12,10,60,4,240
175,121,pasta,2024-06-25,3,15,1,15
194,123,Rice,2024-06-18,8,70,7,490
63,124,Rice,2024-08-15,11,70,8,560
52,122,maida,2024-04-07,5,20,6,120
181,122,dantkanti,2024-03-14,6,100,10,1000
86,124,quaker oats,2024-05-15,10,212,6,1272
108,123,nutrella,2024-03-31,8,40,8,320
124,121,meggi,2024-03-22,3,12,6,72
16,121,refined oil,2024-05-16,3,110,6,660
28,122,refined oil,2024-08-01,6,110,3,330
198,121,refined oil,2024-04-08,2,110,5,550
185,124,dantkanti,2024-03-06,10,100,7,700
170,121,meggi,2024-06-08,3,12,1,12
3,123,maida,2024-05-27,8,20,4,80
1,123,pasta,2024-06-07,9,15,10,150
153,122,clinic plus,2024-05-27,5,1.5,9,13.5
101,124,quaker oats,2024-06-09,10,212,9,1908
196,123,Rice,2024-06-02,8,70,7,490
17,122,besan,2024-07-09,4,52,7,364
83,122,pasta,2024-07-20,5,15,6,90
185,121,clinic plus,2024-07-05,2,1.5,4,6.0
199,123,atta,2024-07-29,7,60,3,180
158,122,sugar,2024-05-28,4,50,8,400
57,123,meggi,2024-07-19,7,12,3,36
44,121,atta,2024-03-21,1,60,5,300
23,123,pasta,2024-03-23,9,15,6,90
174,121,clinic plus,2024-05-09,3,1.5,7,10.5
148,123,meggi,2024-07-17,8,12,10,120
173,123,maida,2024-04-15,9,20,6,120
114,123,Rice,2024-05-17,8,70,1,70
148,122,quaker oats,2024-03-09,5,212,10,2120
140,124,besan,2024-05-31,10,52,7,364
172,123,atta,2024-06-03,9,60,9,540
86,121,quaker oats,2024-03-27,1,212,4,848
133,121,pasta,2024-04-14,2,15,7,105
150,123,atta,2024-03-06,9,60,6,360
37,124,dantkanti,2024-05-12,12,100,10,1000
71,121,pasta,2024-06-15,2,15,4,60
33,123,besan,2024-08-03,7,52,5,260
66,123,Rice,2024-05-20,9,70,5,350
151,123,atta,2024-06-30,8,60,5,300
186,124,atta,2024-05-17,12,60,6,360
115,122,dantkanti,2024-04-02,4,100,5,500
33,124,besan,2024-04-03,12,52,9,468
90,122,pasta,2024-06-07,5,15,6,90
94,124,refined oil,2024-07-17,10,110,4,440
184,122,atta,2024-04-02,6,60,2,120
113,123,clinic plus,2024-04-03,9,1.5,7,10.5
143,122,pasta,2024-07-02,5,15,8,120
166,121,refined oil,2024-07-27,3,110,8,880
72,122,maida,2024-06-22,4,20,10,200
151,124,dantkanti,2024-03-27,10,100,9,900
13,122,refined oil,2024-06-12,5,110,2,220
122,121,meggi,2024-07-09,2,12,1,12
64,123,clinic plus,2024-03-07,7,1.5,4,6.0
47,121,quaker oats,2024-06-09,2,212,7,1484
118,124,nutrella,2024-04-04,11,40,10,400
74,121,dantkanti,2024-03-24,3,100,3,300
14,121,nutrella,2024-03-10,3,40,6,240
107,121,besan,2024-08-13,3,52,4,208
95,124,meggi,2024-05-30,11,12,5,60
41,122,nutrella,2024-05-05,5,40,10,400
181,121,quaker oats,2024-05-26,2,212,10,2120
